Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Admin_Unit_Name,Month,Month_Name,Season,Observation_Time_Bin,Distance_Approx_m,Watchlist_Flag
ROCR,ROCR-2,ROCR Site 1,ROCR-P01,Forest,2023,2023-06-27,08:45:00,08:53:00,K. Osei,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,57.8,71.0,Fog/Mist,Gentle breeze (8-12 mph),No effect on count,3,Rock Creek Park,6,Jun,Summer,Morning (7-9am),25.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P01,Forest,2023,2023-06-26,09:30:00,09:41:00,S. Patel,1,5-7.5 min,Singing,> 100 Meters,True,Male,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,62.3,57.0,Clear,Light air (1-3 mph),Moderate effect on count,2,Rock Creek Park,6,Jun,Summer,Late Morning (9-11am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P04,Forest,2024,2024-06-06,06:20:00,06:31:00,L. Martin,1,7.5-10 min,Singing,<= 50 Meters,False,Female,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,61.9,38.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),25.0,Not Listed
ROCR,ROCR-3,ROCR Site 3,ROCR-P07,Forest,2023,2023-07-17,08:40:00,08:50:00,S. Patel,3,2.5-5 min,Calling,> 100 Meters,False,Female,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,72.5,55.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,1,Rock Creek Park,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 4,ROCR-P05,Forest,2021,2021-07-21,05:10:00,05:20:00,L. Martin,1,0-2.5 min,Singing,> 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,60.2,63.0,Cloudy/Overcast,Light breeze (4-7 mph),Moderate effect on count,4,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 1,ROCR-P07,Forest,2021,2021-06-17,07:45:00,07:54:00,M. Okafor,3,5-7.5 min,Calling,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,81.6,69.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,1,Rock Creek Park,6,Jun,Summer,Morning (7-9am),25.0,Not Listed
ROCR,ROCR-1,ROCR Site 4,ROCR-P05,Forest,2021,2021-07-07,08:30:00,08:38:00,S. Patel,1,0-2.5 min,Singing,> 100 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,65.1,80.0,Cloudy/Overcast,Gentle breeze (8-12 mph),Moderate effect on count,3,Rock Creek Park,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 4,ROCR-P01,Forest,2023,2023-04-10,05:30:00,05:39:00,A. Rivera,1,2.5-5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,74.0,51.0,Fog/Mist,Light air (1-3 mph),Moderate effect on count,2,Rock Creek Park,4,Apr,Spring,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 1,ROCR-P03,Forest,2021,2021-04-22,05:20:00,05:30:00,M. Okafor,1,0-2.5 min,Non-vocal,50 - 100 Meters,False,Female,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,67.2,82.0,Light Rain,Gentle breeze (8-12 mph),No effect on count,3,Rock Creek Park,4,Apr,Spring,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-2,ROCR Site 2,ROCR-P06,Forest,2024,2024-05-14,09:50:00,10:01:00,M. Okafor,2,5-7.5 min,Visualization,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,77.3,65.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,No effect on count,6,Rock Creek Park,5,May,Spring,Late Morning (9-11am),75.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 3,ROCR-P03,Forest,2021,2021-06-21,07:00:00,07:08:00,R. Fischer,2,5-7.5 min,Calling,> 100 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,77.8,49.0,Clear,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,3,Rock Creek Park,6,Jun,Summer,Morning (7-9am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P02,Forest,2023,2023-07-09,08:10:00,08:21:00,T. Nguyen,2,0-2.5 min,Singing,,False,Male,Yellow Warbler,Setophaga petechia,178911,NPS-YEWA,YEWA,False,False,66.7,58.0,Light Rain,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,4,Rock Creek Park,7,Jul,Summer,Morning (7-9am),,Not Listed
ROCR,ROCR-2,ROCR Site 1,ROCR-P06,Forest,2022,2022-05-01,05:50:00,06:01:00,R. Fischer,3,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,81.5,64.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,1,Rock Creek Park,5,May,Spring,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-2,ROCR Site 4,ROCR-P06,Forest,2023,2023-05-12,06:20:00,06:28:00,L. Martin,3,5-7.5 min,Visualization,> 100 Meters,False,Male,American Goldfinch,Spinus tristis,179243,NPS-AMGO,AMGO,False,False,77.0,28.0,Clear,Gentle breeze (8-12 mph),No effect on count,5,Rock Creek Park,5,May,Spring,Early Morning (<7am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P07,Forest,2023,2023-05-21,07:15:00,07:25:00,L. Martin,1,7.5-10 min,Visualization,> 100 Meters,False,Female,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,69.0,55.0,Partly Cloudy,Light air (1-3 mph),Slight effect on count,3,Rock Creek Park,5,May,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 2,ROCR-P07,Forest,2024,2024-07-10,05:20:00,05:29:00,M. Okafor,2,7.5-10 min,Non-vocal,<= 50 Meters,False,Female,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,61.1,75.0,Light Rain,Light air (1-3 mph),Moderate effect on count,1,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 2,ROCR-P03,Forest,2022,2022-04-22,06:20:00,06:30:00,R. Fischer,1,0-2.5 min,Non-vocal,<= 50 Meters,False,Female,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,75.1,35.0,Fog/Mist,Light breeze (4-7 mph),No effect on count,2,Rock Creek Park,4,Apr,Spring,Early Morning (<7am),25.0,Not Listed
ROCR,ROCR-1,ROCR Site 2,ROCR-P03,Forest,2023,2023-04-01,06:40:00,06:48:00,K. Osei,1,5-7.5 min,Calling,<= 50 Meters,False,Undetermined,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,78.4,35.0,Fog/Mist,Gentle breeze (8-12 mph),No effect on count,4,Rock Creek Park,4,Apr,Spring,Early Morning (<7am),25.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P05,Forest,2022,2022-07-24,06:20:00,06:28:00,A. Rivera,1,5-7.5 min,Non-vocal,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,64.7,56.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,5,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 4,ROCR-P03,Forest,2022,2022-06-03,05:00:00,05:09:00,R. Fischer,2,2.5-5 min,Visualization,> 100 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,58.3,71.0,Clear,Light air (1-3 mph),No effect on count,5,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 4,ROCR-P03,Forest,2023,2023-06-05,08:00:00,08:10:00,R. Fischer,3,7.5-10 min,Visualization,> 100 Meters,False,Male,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,61.2,59.0,Light Rain,Gentle breeze (8-12 mph),No effect on count,3,Rock Creek Park,6,Jun,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 2,ROCR-P06,Forest,2021,2021-07-15,05:10:00,05:20:00,S. Patel,3,5-7.5 min,Singing,> 100 Meters,False,Female,American Goldfinch,Spinus tristis,179243,NPS-AMGO,AMGO,False,False,69.5,91.0,Clear,Light breeze (4-7 mph),Slight effect on count,4,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),125.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P07,Forest,2024,2024-07-26,09:45:00,09:53:00,M. Okafor,3,7.5-10 min,Visualization,,False,Undetermined,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,59.4,37.0,Fog/Mist,Gentle breeze (8-12 mph),No effect on count,2,Rock Creek Park,7,Jul,Summer,Late Morning (9-11am),,Not Listed
ROCR,ROCR-3,ROCR Site 4,ROCR-P07,Forest,2021,2021-06-01,05:10:00,05:18:00,S. Patel,1,7.5-10 min,Singing,<= 50 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,70.5,58.0,Partly Cloudy,Light breeze (4-7 mph),No effect on count,2,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),25.0,Not Listed
ROCR,ROCR-2,ROCR Site 2,ROCR-P07,Forest,2022,2022-05-06,08:40:00,08:48:00,A. Rivera,2,7.5-10 min,Visualization,<= 50 Meters,True,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,68.3,46.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,7,Rock Creek Park,5,May,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 1,ROCR-P01,Forest,2023,2023-04-02,09:20:00,09:31:00,K. Osei,3,2.5-5 min,Non-vocal,> 100 Meters,False,Male,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,68.2,86.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,2,Rock Creek Park,4,Apr,Spring,Late Morning (9-11am),125.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 3,ROCR-P03,Forest,2022,2022-04-18,07:50:00,08:01:00,K. Osei,3,0-2.5 min,Calling,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,76.1,55.0,Cloudy/Overcast,Gentle breeze (8-12 mph),Moderate effect on count,6,Rock Creek Park,4,Apr,Spring,Morning (7-9am),25.0,Not Listed
ROCR,ROCR-3,ROCR Site 4,ROCR-P03,Forest,2022,2022-05-07,09:45:00,09:54:00,T. Nguyen,1,7.5-10 min,Singing,<= 50 Meters,False,Female,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,77.4,77.0,Fog/Mist,Gentle breeze (8-12 mph),Moderate effect on count,2,Rock Creek Park,5,May,Spring,Late Morning (9-11am),25.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 4,ROCR-P03,Forest,2021,2021-06-09,09:15:00,09:24:00,T. Nguyen,2,5-7.5 min,Calling,50 - 100 Meters,False,Female,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,62.8,67.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,6,Rock Creek Park,6,Jun,Summer,Late Morning (9-11am),75.0,Not Listed
ROCR,ROCR-3,ROCR Site 2,ROCR-P03,Forest,2024,2024-06-12,06:50:00,07:01:00,L. Martin,3,2.5-5 min,Non-vocal,> 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,62.4,64.0,Cloudy/Overcast,Light breeze (4-7 mph),Slight effect on count,5,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),125.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P03,Forest,2023,2023-07-16,05:45:00,05:54:00,K. Osei,2,0-2.5 min,Visualization,50 - 100 Meters,True,Female,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,78.4,52.0,Light Rain,Light breeze (4-7 mph),Moderate effect on count,3,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),75.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 4,ROCR-P02,Forest,2023,2023-05-24,08:40:00,08:48:00,J. Chen,1,5-7.5 min,Calling,50 - 100 Meters,False,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,66.0,54.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Rock Creek Park,5,May,Spring,Morning (7-9am),75.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 1,ROCR-P04,Forest,2023,2023-06-26,05:00:00,05:08:00,R. Fischer,2,2.5-5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,91.6,51.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,No effect on count,1,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 3,ROCR-P07,Forest,2023,2023-05-06,07:20:00,07:30:00,A. Rivera,3,2.5-5 min,Visualization,> 100 Meters,False,Undetermined,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,54.5,40.0,Cloudy/Overcast,Gentle breeze (8-12 mph),Slight effect on count,1,Rock Creek Park,5,May,Spring,Morning (7-9am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P02,Forest,2021,2021-07-10,09:50:00,09:58:00,T. Nguyen,1,0-2.5 min,Calling,> 100 Meters,False,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,74.0,55.0,Fog/Mist,Light breeze (4-7 mph),No effect on count,4,Rock Creek Park,7,Jul,Summer,Late Morning (9-11am),125.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 2,ROCR-P06,Forest,2023,2023-06-06,07:15:00,07:25:00,S. Patel,3,7.5-10 min,Visualization,> 100 Meters,True,Female,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,67.0,52.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,1,Rock Creek Park,6,Jun,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 2,ROCR-P05,Forest,2023,2023-06-07,06:15:00,06:26:00,K. Osei,1,5-7.5 min,Visualization,50 - 100 Meters,False,Male,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,62.8,65.0,Fog/Mist,Light breeze (4-7 mph),No effect on count,5,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 2,ROCR-P07,Forest,2023,2023-06-12,07:50:00,07:59:00,A. Rivera,2,2.5-5 min,Calling,50 - 100 Meters,True,Undetermined,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,60.4,70.0,Clear,Light air (1-3 mph),No effect on count,2,Rock Creek Park,6,Jun,Summer,Morning (7-9am),75.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P03,Forest,2021,2021-06-08,06:20:00,06:29:00,T. Nguyen,2,7.5-10 min,Singing,<= 50 Meters,False,Female,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,68.4,71.0,Clear,Gentle breeze (8-12 mph),No effect on count,5,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),25.0,Not Listed
ROCR,ROCR-2,ROCR Site 3,ROCR-P03,Forest,2023,2023-04-03,09:40:00,09:51:00,M. Okafor,2,7.5-10 min,Calling,> 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,61.0,66.0,Partly Cloudy,Light air (1-3 mph),Slight effect on count,3,Rock Creek Park,4,Apr,Spring,Late Morning (9-11am),125.0,Not Listed
ROCR,ROCR-1,ROCR Site 2,ROCR-P07,Forest,2022,2022-06-26,06:15:00,06:24:00,A. Rivera,1,0-2.5 min,Singing,> 100 Meters,False,Female,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,60.3,70.0,Partly Cloudy,Gentle breeze (8-12 mph),Moderate effect on count,1,Rock Creek Park,6,Jun,Summer,Early Morning (<7am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 2,ROCR-P07,Forest,2024,2024-06-09,07:40:00,07:49:00,L. Martin,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,61.4,55.0,Cloudy/Overcast,Light air (1-3 mph),No effect on count,4,Rock Creek Park,6,Jun,Summer,Morning (7-9am),25.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 4,ROCR-P05,Forest,2023,2023-04-10,05:40:00,05:51:00,L. Martin,3,5-7.5 min,Non-vocal,50 - 100 Meters,False,Male,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,83.4,56.0,Partly Cloudy,Gentle breeze (8-12 mph),No effect on count,3,Rock Creek Park,4,Apr,Spring,Early Morning (<7am),75.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 3,ROCR-P03,Forest,2021,2021-05-15,07:45:00,07:53:00,A. Rivera,1,0-2.5 min,Visualization,<= 50 Meters,False,Female,Indigo Bunting,Passerina cyanea,179328,NPS-INBU,INBU,False,True,78.4,66.0,Clear,Gentle breeze (8-12 mph),No effect on count,1,Rock Creek Park,5,May,Spring,Morning (7-9am),25.0,Not Listed
ROCR,ROCR-2,ROCR Site 1,ROCR-P01,Forest,2021,2021-04-03,09:50:00,09:58:00,R. Fischer,2,2.5-5 min,Visualization,> 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,63.9,48.0,Cloudy/Overcast,Gentle breeze (8-12 mph),No effect on count,2,Rock Creek Park,4,Apr,Spring,Late Morning (9-11am),125.0,Not Listed
ROCR,ROCR-2,ROCR Site 4,ROCR-P01,Forest,2024,2024-04-05,08:40:00,08:51:00,M. Okafor,2,0-2.5 min,Non-vocal,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,68.4,61.0,Clear,Calm (< 1 mph) smoke rises vertically,Slight effect on count,5,Rock Creek Park,4,Apr,Spring,Morning (7-9am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 1,ROCR-P07,Forest,2024,2024-04-04,08:00:00,08:10:00,J. Chen,3,0-2.5 min,Calling,<= 50 Meters,True,Female,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,65.8,75.0,Light Rain,Gentle breeze (8-12 mph),Slight effect on count,3,Rock Creek Park,4,Apr,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 4,ROCR-P06,Forest,2021,2021-06-09,09:00:00,09:08:00,J. Chen,3,0-2.5 min,Non-vocal,<= 50 Meters,False,Male,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,71.0,45.0,Fog/Mist,Gentle breeze (8-12 mph),Moderate effect on count,3,Rock Creek Park,6,Jun,Summer,Late Morning (9-11am),25.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 3,ROCR-P07,Forest,2024,2024-07-08,08:40:00,08:51:00,R. Fischer,2,0-2.5 min,Visualization,> 100 Meters,False,Female,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,61.1,80.0,Partly Cloudy,Light air (1-3 mph),No effect on count,1,Rock Creek Park,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 3,ROCR-P07,Forest,2022,2022-04-10,09:30:00,09:40:00,L. Martin,2,0-2.5 min,Non-vocal,50 - 100 Meters,False,Male,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,70.45,63.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,2,Rock Creek Park,4,Apr,Spring,Late Morning (9-11am),75.0,Not Listed
ROCR,ROCR-3,ROCR Site 2,ROCR-P07,Forest,2023,2023-05-06,09:40:00,09:50:00,K. Osei,2,5-7.5 min,Visualization,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,79.8,36.0,Light Rain,Light air (1-3 mph),Moderate effect on count,2,Rock Creek Park,5,May,Spring,Late Morning (9-11am),75.0,Not Listed
ROCR,ROCR-2,ROCR Site 3,ROCR-P07,Forest,2021,2021-04-06,08:30:00,08:40:00,L. Martin,3,0-2.5 min,Calling,50 - 100 Meters,False,Female,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,66.4,59.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,5,Rock Creek Park,4,Apr,Spring,Morning (7-9am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P02,Forest,2022,2022-05-10,08:15:00,08:23:00,K. Osei,3,7.5-10 min,Visualization,<= 50 Meters,False,Female,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,65.6,56.0,Fog/Mist,Gentle breeze (8-12 mph),No effect on count,2,Rock Creek Park,5,May,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
ROCR,ROCR-1,ROCR Site 1,ROCR-P06,Forest,2024,2024-07-23,06:10:00,06:20:00,M. Okafor,3,7.5-10 min,Visualization,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,55.0,37.0,Light Rain,Light air (1-3 mph),Slight effect on count,4,Rock Creek Park,7,Jul,Summer,Early Morning (<7am),75.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 2,ROCR-P07,Forest,2023,2023-07-15,09:40:00,09:49:00,M. Okafor,1,7.5-10 min,Non-vocal,> 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,59.5,65.0,Cloudy/Overcast,Light air (1-3 mph),No effect on count,4,Rock Creek Park,7,Jul,Summer,Late Morning (9-11am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 3,ROCR-P04,Forest,2021,2021-05-03,05:15:00,05:24:00,A. Rivera,2,7.5-10 min,Non-vocal,50 - 100 Meters,False,Undetermined,Yellow Warbler,Setophaga petechia,178911,NPS-YEWA,YEWA,False,False,75.6,64.0,Clear,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,3,Rock Creek Park,5,May,Spring,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-2,ROCR Site 1,ROCR-P06,Forest,2024,2024-04-04,09:50:00,09:59:00,A. Rivera,2,7.5-10 min,Visualization,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,65.0,88.0,Clear,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Rock Creek Park,4,Apr,Spring,Late Morning (9-11am),25.0,At-Risk (Watchlist)
ROCR,ROCR-3,ROCR Site 3,ROCR-P07,Forest,2022,2022-06-23,07:30:00,07:41:00,R. Fischer,1,0-2.5 min,Non-vocal,> 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,56.9,74.0,Clear,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,2,Rock Creek Park,6,Jun,Summer,Morning (7-9am),125.0,Not Listed
ROCR,ROCR-2,ROCR Site 2,ROCR-P02,Forest,2024,2024-05-27,05:15:00,05:23:00,M. Okafor,1,2.5-5 min,Visualization,50 - 100 Meters,False,Female,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,65.0,35.0,Clear,Gentle breeze (8-12 mph),Slight effect on count,1,Rock Creek Park,5,May,Spring,Early Morning (<7am),75.0,Not Listed
ROCR,ROCR-3,ROCR Site 1,ROCR-P06,Forest,2023,2023-05-19,07:10:00,07:18:00,L. Martin,2,2.5-5 min,Calling,50 - 100 Meters,False,Male,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,67.5,42.0,Cloudy/Overcast,Light breeze (4-7 mph),Moderate effect on count,2,Rock Creek Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
ROCR,ROCR-1,ROCR Site 3,ROCR-P07,Forest,2021,2021-06-08,08:20:00,08:31:00,K. Osei,2,7.5-10 min,Singing,> 100 Meters,False,Female,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,83.2,56.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,4,Rock Creek Park,6,Jun,Summer,Morning (7-9am),125.0,Not Listed
ROCR,ROCR-3,ROCR Site 3,ROCR-P01,Forest,2021,2021-06-02,07:20:00,07:31:00,A. Rivera,2,2.5-5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,81.9,53.0,Cloudy/Overcast,Gentle breeze (8-12 mph),Slight effect on count,3,Rock Creek Park,6,Jun,Summer,Morning (7-9am),25.0,At-Risk (Watchlist)
ROCR,ROCR-2,ROCR Site 4,ROCR-P01,Forest,2024,2024-07-25,08:00:00,08:09:00,J. Chen,2,0-2.5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,61.8,42.0,Cloudy/Overcast,Gentle breeze (8-12 mph),No effect on count,3,Rock Creek Park,7,Jul,Summer,Morning (7-9am),25.0,Not Listed
ROCR,ROCR-1,ROCR Site 1,ROCR-P01,Forest,2024,2024-06-15,09:40:00,09:51:00,J. Chen,3,5-7.5 min,Singing,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,75.2,77.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,4,Rock Creek Park,6,Jun,Summer,Late Morning (9-11am),25.0,Not Listed
